Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Cleaned Date,Is_Return,Cleaned Quantity,Formatted Price,Cleaned Price,Revenue,Return_Flag,Return_Revenue,Year,,,
T3762,2023-13-01,C1678,Headphones,4,,Cash,Completed,2024/01/01,FALSE,4.00,,495.77,1983.09,0,0,2024,,,
T3763,2023-13-01,C3977,Headphones,-8,-394.33,Cash,Completed,2024/01/01,TRUE,8.00,394.33,394.33,-3154.66,1,-3154.66,2024,,,
T3764,25/09/24,C2680,Headphones,-1,583.96,Credit Card,Pending,2024/09/25,TRUE,1.00,583.96,583.96,-583.96,1,-583.96,2024,,,
T3765,2023-13-01,C1976,Coffee Machine,5,908.22,Cash,Completed,2024/01/01,FALSE,5.00,908.22,908.22,4541.10,0,0,2024,,,
T3766,26/04/20,C321,Tablet,1,-219.48,PayPal,Completed,2020/04/26,FALSE,1.00,219.48,219.48,219.48,0,0,2020,,,
T3767,2023/08/01,C888,Coffee Machine,285,-557.98,Credit Card,Failed,2023/08/01,FALSE,285.00,557.98,557.98,159024.11,0,0,2023,,,
T3768,25/05/24,C1021,Laptop,-7,876.48,Credit Card,Pending,2024/05/25,TRUE,7.00,876.48,876.48,-6135.37,1,-6135.37,2024,,,
T3769,2023-13-01,C3597,Coffee Machine,-8,313.97,Cash,Completed,2024/01/01,TRUE,8.00,313.97,313.97,-2511.79,1,-2511.79,2024,,,
T3770,2022/01/09,C3895,Laptop,-4,689.99,Cash,Pending,2022/01/09,TRUE,4.00,689.99,689.99,-2759.97,1,-2759.97,2022,,,
T3771,2022/05/05,C1143,Tablet,204,,Credit Card,Completed,2022/05/05,FALSE,204.00,,506.52,103330.74,0,0,2022,,,
T3772,16/05/21,C3832,Tablet,1,673.09,Credit Card,Failed,2021/05/16,FALSE,1.00,673.09,673.09,673.09,0,0,2021,,,
T3773,2023-13-01,C1583,Smartphone,3,,Credit Card,Completed,2024/01/01,FALSE,3.00,,513.93,1541.78,0,0,2024,,,
T3774,2024/03/01,C3221,Headphones,-4,,Cash,Completed,2024/03/01,TRUE,4.00,,495.77,-1983.09,1,-1983.09,2024,,,
T3775,15/01/25,C4963,Tablet,444,-919.02,PayPal,Completed,2025/01/15,FALSE,444.00,919.02,919.02,408046.18,0,0,2025,,,
T3776,2023/04/05,C1632,Tablet,-4,-74.51,PayPal,Completed,2023/04/05,TRUE,4.00,74.51,74.51,-298.04,1,-298.04,2023,,,
T3777,2023-13-01,C203,Headphones,-5,-800.66,Credit Card,Completed,2024/01/01,TRUE,5.00,800.66,800.66,-4003.32,1,-4003.32,2024,,,
T3778,22/09/24,C578,Laptop,558,-120.35,Credit Card,Completed,2024/09/22,FALSE,558.00,120.35,120.35,67155.11,0,0,2024,,,
T3779,2025-02-30,C4783,Headphones,474,,PayPal,Completed,2025/03/02,FALSE,474.00,,495.77,234996.03,0,0,2025,,,
T3780,2025-02-30,C4376,Smartphone,899,,Credit Card,Completed,2025/03/02,FALSE,899.00,,513.93,462021.35,0,0,2025,,,
T3781,2025-02-30,C2184,Coffee Machine,-7,189.85,Cash,Completed,2025/03/02,TRUE,7.00,189.85,189.85,-1328.93,1,-1328.93,2025,,,
T3782,2023-13-01,C2042,Headphones,-7,-912.75,Cash,Failed,2024/01/01,TRUE,7.00,912.75,912.75,-6389.25,1,-6389.25,2024,,,
T3783,2023-13-01,C2619,Tablet,919,-835.38,Credit Card,Completed,2024/01/01,FALSE,919.00,835.38,835.38,767711.16,0,0,2024,,,
T3784,2023-13-01,C993,Smartphone,993,-737.38,PayPal,Failed,2024/01/01,FALSE,993.00,737.38,737.38,732222.24,0,0,2024,,,
T3785,2025-02-30,C2901,Tablet,5,488.69,PayPal,Failed,2025/03/02,FALSE,5.00,488.69,488.69,2443.46,0,0,2025,,,
T3786,2025-02-30,C4993,Laptop,8,,Credit Card,Completed,2025/03/02,FALSE,8.00,,540.53,4324.23,0,0,2025,,,
T3787,2025-02-30,C3877,Coffee Machine,324,,Cash,Completed,2025/03/02,FALSE,324.00,,523.61,169649.55,0,0,2025,,,
T3788,2023-13-01,C2522,Coffee Machine,1,,PayPal,Completed,2024/01/01,FALSE,1.00,,523.61,523.61,0,0,2024,,,
T3789,20/08/20,C1416,Tablet,310,-968.23,Credit Card,Pending,2020/08/20,FALSE,310.00,968.23,968.23,300150.92,0,0,2020,,,
T3790,2025-02-30,C4417,Tablet,-9,,PayPal,Completed,2025/03/02,TRUE,9.00,,506.52,-4558.71,1,-4558.71,2025,,,
T3791,2025-02-30,C338,Smartphone,582,-755.54,PayPal,Completed,2025/03/02,FALSE,582.00,755.54,755.54,439721.66,0,0,2025,,,
T3792,2025-02-30,C4965,Tablet,3,67.30,PayPal,Completed,2025/03/02,FALSE,3.00,67.30,67.30,201.90,0,0,2025,,,
T3793,29/01/20,C1136,Headphones,4,,PayPal,Failed,2020/01/29,FALSE,4.00,,495.77,1983.09,0,0,2020,,,
T3794,2025-02-30,C1074,Tablet,211,-755.94,Cash,Completed,2025/03/02,FALSE,211.00,755.94,755.94,159503.34,0,0,2025,,,
T3795,2023-13-01,C3695,Laptop,-5,,Credit Card,Failed,2024/01/01,TRUE,5.00,,540.53,-2702.64,1,-2702.64,2024,,,
T3796,2023-13-01,C2563,Headphones,786,,PayPal,Pending,2024/01/01,FALSE,786.00,,495.77,389676.95,0,0,2024,,,
T3797,2022/08/06,C1675,Tablet,825,236.23,Credit Card,Completed,2022/08/06,FALSE,825.00,236.23,236.23,194890.69,0,0,2022,,,
T3798,2025-02-30,C2122,Headphones,-8,,PayPal,Completed,2025/03/02,TRUE,8.00,,495.77,-3966.18,1,-3966.18,2025,,,
T3799,2023-13-01,C626,Smartphone,7,426.93,PayPal,Completed,2024/01/01,FALSE,7.00,426.93,426.93,2988.50,0,0,2024,,,
T3800,2025-02-30,C3493,Coffee Machine,547,527.71,Credit Card,Completed,2025/03/02,FALSE,547.00,527.71,527.71,288659.64,0,0,2025,,,
T3801,2023-13-01,C4205,Tablet,-2,,Credit Card,Completed,2024/01/01,TRUE,2.00,,506.52,-1013.05,1,-1013.05,2024,,,
T3802,2023/10/12,C3153,Smartphone,584,,Credit Card,Completed,2023/10/12,FALSE,584.00,,513.93,300134.00,0,0,2023,,,
T3803,2025-02-30,C1492,Smartphone,-2,168.56,Credit Card,Completed,2025/03/02,TRUE,2.00,168.56,168.56,-337.12,1,-337.12,2025,,,
T3804,2025-02-30,C3200,Tablet,6,-998.69,Credit Card,Failed,2025/03/02,FALSE,6.00,998.69,998.69,5992.14,0,0,2025,,,
T3805,14/02/22,C1687,Smartphone,122,-563.53,PayPal,Completed,2022/02/14,FALSE,122.00,563.53,563.53,68750.13,0,0,2022,,,
T3806,2023-13-01,C3119,Tablet,-9,,Credit Card,Completed,2024/01/01,TRUE,9.00,,506.52,-4558.71,1,-4558.71,2024,,,
T3807,2023-13-01,C1623,Smartphone,6,-80.96,Credit Card,Completed,2024/01/01,FALSE,6.00,80.96,80.96,485.78,0,0,2024,,,
T3808,2020/08/09,C4488,Laptop,7,,PayPal,Completed,2020/08/09,FALSE,7.00,,540.53,3783.70,0,0,2020,,,
T3809,26/02/24,C4639,Headphones,-6,-881.27,Credit Card,Completed,2024/02/26,TRUE,6.00,881.27,881.27,-5287.60,1,-5287.60,2024,,,
T3810,2025-02-30,C2557,Headphones,10,397.49,Credit Card,Completed,2025/03/02,FALSE,10.00,397.49,397.49,3974.86,0,0,2025,,,
T3811,2025-02-30,C2911,Smartphone,4,-759.62,Cash,Completed,2025/03/02,FALSE,4.00,759.62,759.62,3038.49,0,0,2025,,,
T3812,2023-13-01,C1838,Tablet,3,,Credit Card,Completed,2024/01/01,FALSE,3.00,,506.52,1519.57,0,0,2024,,,
T3813,2023/02/06,C896,Headphones,1,886.73,Cash,Completed,2023/02/06,FALSE,1.00,886.73,886.73,886.73,0,0,2023,,,
T3814,31/12/20,C3989,Tablet,2,774.23,PayPal,Completed,2020/12/31,FALSE,2.00,774.23,774.23,1548.45,0,0,2020,,,
T3815,2023-13-01,C3611,Tablet,-9,,Credit Card,Completed,2024/01/01,TRUE,9.00,,506.52,-4558.71,1,-4558.71,2024,,,
T3816,2025-02-30,C1378,Tablet,-5,-202.23,Credit Card,Completed,2025/03/02,TRUE,5.00,202.23,202.23,-1011.14,1,-1011.14,2025,,,
T3817,2025-02-30,C689,Smartphone,7,-382.68,Cash,Completed,2025/03/02,FALSE,7.00,382.68,382.68,2678.76,0,0,2025,,,
T3818,2025-02-30,C4255,Coffee Machine,730,-76.23,PayPal,Completed,2025/03/02,FALSE,730.00,76.23,76.23,55647.38,0,0,2025,,,
T3819,2020/02/06,C394,Headphones,5,651.21,PayPal,Completed,2020/02/06,FALSE,5.00,651.21,651.21,3256.05,0,0,2020,,,
T3820,2025-02-30,C3101,Headphones,245,,Credit Card,Failed,2025/03/02,FALSE,245.00,,495.77,121464.19,0,0,2025,,,
T3821,2023-13-01,C4200,Smartphone,-3,,PayPal,Completed,2024/01/01,TRUE,3.00,,513.93,-1541.78,1,-1541.78,2024,,,
T3822,2022/11/12,C4528,Tablet,7,60.29,PayPal,Completed,2022/11/12,FALSE,7.00,60.29,60.29,422.03,0,0,2022,,,
T3823,19/01/24,C4886,Headphones,6,151.43,PayPal,Failed,2024/01/19,FALSE,6.00,151.43,151.43,908.57,0,0,2024,,,
T3824,30/09/24,C1754,Smartphone,-6,395.77,Credit Card,Completed,2024/09/30,TRUE,6.00,395.77,395.77,-2374.61,1,-2374.61,2024,,,
T3825,2025-02-30,C1112,Coffee Machine,1,-890.55,Credit Card,Pending,2025/03/02,FALSE,1.00,890.55,890.55,890.55,0,0,2025,,,
T3826,2023-13-01,C1665,Smartphone,812,,PayPal,Failed,2024/01/01,FALSE,812.00,,513.93,417309.60,0,0,2024,,,
T3827,29/11/24,C344,Laptop,477,,Cash,Failed,2024/11/29,FALSE,477.00,,540.53,257832.02,0,0,2024,,,
T3828,2023/10/03,C4790,Laptop,5,,PayPal,Completed,2023/10/03,FALSE,5.00,,540.53,2702.64,0,0,2023,,,
T3829,2025-02-30,C2157,Headphones,10,932.70,Cash,Completed,2025/03/02,FALSE,10.00,932.70,932.70,9326.99,0,0,2025,,,
T3830,2024/09/09,C303,Tablet,4,652.01,Credit Card,Completed,2024/09/09,FALSE,4.00,652.01,652.01,2608.06,0,0,2024,,,
T3831,2023-13-01,C183,Coffee Machine,-6,888.66,PayPal,Completed,2024/01/01,TRUE,6.00,888.66,888.66,-5331.97,1,-5331.97,2024,,,
T3832,2023-13-01,C3720,Tablet,-4,,Credit Card,Completed,2024/01/01,TRUE,4.00,,506.52,-2026.09,1,-2026.09,2024,,,
T3833,24/09/22,C574,Coffee Machine,-7,535.94,Cash,Pending,2022/09/24,TRUE,7.00,535.94,535.94,-3751.57,1,-3751.57,2022,,,
T3834,2025-02-30,C1520,Laptop,755,,PayPal,Completed,2025/03/02,FALSE,755.00,,540.53,408098.89,0,0,2025,,,
T3835,2025-02-30,C4881,Headphones,-6,-638.19,PayPal,Completed,2025/03/02,TRUE,6.00,638.19,638.19,-3829.16,1,-3829.16,2025,,,
T3836,2025-02-30,C2233,Headphones,-1,-568.39,Cash,Completed,2025/03/02,TRUE,1.00,568.39,568.39,-568.39,1,-568.39,2025,,,
T3837,2023-13-01,C4081,Coffee Machine,-10,-344.50,PayPal,Completed,2024/01/01,TRUE,10.00,344.50,344.50,-3445.00,1,-3445.00,2024,,,
T3838,2023-13-01,C1715,Laptop,794,-914.92,Cash,Completed,2024/01/01,FALSE,794.00,914.92,914.92,726444.48,0,0,2024,,,
T3839,2023-13-01,C957,Tablet,298,,Credit Card,Failed,2024/01/01,FALSE,298.00,,506.52,150943.93,0,0,2024,,,
T3840,2025-02-30,C827,Coffee Machine,-1,537.85,Cash,Pending,2025/03/02,TRUE,1.00,537.85,537.85,-537.85,1,-537.85,2025,,,
T3841,25/11/21,C869,Smartphone,-4,-874.80,PayPal,Completed,2021/11/25,TRUE,4.00,874.80,874.80,-3499.19,1,-3499.19,2021,,,
T3842,2023-13-01,C2644,Headphones,3,545.04,PayPal,Completed,2024/01/01,FALSE,3.00,545.04,545.04,1635.12,0,0,2024,,,
T3843,19/11/20,C4198,Laptop,138,,Credit Card,Completed,2020/11/19,FALSE,138.00,,540.53,74592.91,0,0,2020,,,
T3844,2021/01/02,C3352,Coffee Machine,135,308.28,Credit Card,Completed,2021/01/02,FALSE,135.00,308.28,308.28,41617.59,0,0,2021,,,
T3845,29/08/20,C4630,Tablet,607,,Credit Card,Failed,2020/08/29,FALSE,607.00,,506.52,307459.61,0,0,2020,,,
T3846,20/02/23,C909,Tablet,10,507.81,Credit Card,Completed,2023/02/20,FALSE,10.00,507.81,507.81,5078.13,0,0,2023,,,
T3847,2023-13-01,C4106,Coffee Machine,-10,,Credit Card,Completed,2024/01/01,TRUE,10.00,,523.61,-5236.10,1,-5236.10,2024,,,
T3848,2025-02-30,C3114,Headphones,8,-711.95,Credit Card,Failed,2025/03/02,FALSE,8.00,711.95,711.95,5695.59,0,0,2025,,,
T3849,2025-02-30,C103,Smartphone,-8,907.08,Cash,Completed,2025/03/02,TRUE,8.00,907.08,907.08,-7256.64,1,-7256.64,2025,,,
T3850,2023-13-01,C3602,Tablet,729,,PayPal,Pending,2024/01/01,FALSE,729.00,,506.52,369255.45,0,0,2024,,,
T3851,2023-13-01,C4510,Coffee Machine,174,-93.81,Credit Card,Pending,2024/01/01,FALSE,174.00,93.81,93.81,16323.11,0,0,2024,,,
T3852,2023-13-01,C897,Laptop,-2,,PayPal,Completed,2024/01/01,TRUE,2.00,,540.53,-1081.06,1,-1081.06,2024,,,
T3853,14/07/23,C4327,Smartphone,2,,Credit Card,Completed,2023/07/14,FALSE,2.00,,513.93,1027.86,0,0,2023,,,
T3854,2020/07/05,C896,Coffee Machine,9,-844.51,Credit Card,Completed,2020/07/05,FALSE,9.00,844.51,844.51,7600.57,0,0,2020,,,
T3855,2025-02-30,C3408,Tablet,-10,-163.88,Credit Card,Failed,2025/03/02,TRUE,10.00,163.88,163.88,-1638.80,1,-1638.80,2025,,,
T3856,2023-13-01,C683,Headphones,-9,152.46,Credit Card,Pending,2024/01/01,TRUE,9.00,152.46,152.46,-1372.10,1,-1372.10,2024,,,
T3857,2023-13-01,C2606,Smartphone,1,-618.97,Credit Card,Failed,2024/01/01,FALSE,1.00,618.97,618.97,618.97,0,0,2024,,,
T3858,2023-13-01,C4193,Coffee Machine,-9,-336.79,Cash,Pending,2024/01/01,TRUE,9.00,336.79,336.79,-3031.08,1,-3031.08,2024,,,
T3859,2025-02-30,C2159,Laptop,-2,-699.38,Cash,Completed,2025/03/02,TRUE,2.00,699.38,699.38,-1398.76,1,-1398.76,2025,,,
T3860,2025-02-30,C1071,Tablet,390,578.85,PayPal,Completed,2025/03/02,FALSE,390.00,578.85,578.85,225749.69,0,0,2025,,,
T3861,2025-02-30,C481,Tablet,2,-825.58,PayPal,Completed,2025/03/02,FALSE,2.00,825.58,825.58,1651.16,0,0,2025,,,
T3862,2023-13-01,C316,Smartphone,7,793.22,PayPal,Completed,2024/01/01,FALSE,7.00,793.22,793.22,5552.54,0,0,2024,,,
T3863,2023-13-01,C3163,Laptop,988,-90.69,PayPal,Completed,2024/01/01,FALSE,988.00,90.69,90.69,89606.49,0,0,2024,,,
T3864,2025-02-30,C2244,Laptop,7,-767.69,Credit Card,Pending,2025/03/02,FALSE,7.00,767.69,767.69,5373.86,0,0,2025,,,
T3865,2023-13-01,C1120,Laptop,6,,Credit Card,Failed,2024/01/01,FALSE,6.00,,540.53,3243.17,0,0,2024,,,
T3866,2025-02-30,C3308,Laptop,3,599.14,PayPal,Completed,2025/03/02,FALSE,3.00,599.14,599.14,1797.43,0,0,2025,,,
T3867,2022/02/09,C4494,Headphones,7,-97.39,PayPal,Completed,2022/02/09,FALSE,7.00,97.39,97.39,681.70,0,0,2022,,,
T3868,2025-02-30,C4971,Tablet,10,,Credit Card,Failed,2025/03/02,FALSE,10.00,,506.52,5065.23,0,0,2025,,,
T3869,2025-02-30,C3086,Coffee Machine,7,-574.09,PayPal,Completed,2025/03/02,FALSE,7.00,574.09,574.09,4018.60,0,0,2025,,,
T3870,2025-02-30,C952,Headphones,235,-451.93,PayPal,Completed,2025/03/02,FALSE,235.00,451.93,451.93,106203.76,0,0,2025,,,
T3871,2023-13-01,C3163,Headphones,-5,126.10,Credit Card,Pending,2024/01/01,TRUE,5.00,126.10,126.10,-630.51,1,-630.51,2024,,,
T3872,2025-02-30,C4776,Laptop,366,-334.83,Cash,Pending,2025/03/02,FALSE,366.00,334.83,334.83,122549.09,0,0,2025,,,
T3873,2025-02-30,C1533,Headphones,162,-791.74,PayPal,Failed,2025/03/02,FALSE,162.00,791.74,791.74,128261.67,0,0,2025,,,
T3874,2023-13-01,C261,Smartphone,7,,PayPal,Failed,2024/01/01,FALSE,7.00,,513.93,3597.50,0,0,2024,,,
T3875,2023-13-01,C3276,Headphones,-10,,PayPal,Failed,2024/01/01,TRUE,10.00,,495.77,-4957.72,1,-4957.72,2024,,,
T3876,2024/11/06,C3135,Tablet,3,-250.24,Credit Card,Completed,2024/11/06,FALSE,3.00,250.24,250.24,750.72,0,0,2024,,,
T3877,2025-02-30,C3852,Smartphone,2,-367.03,Cash,Pending,2025/03/02,FALSE,2.00,367.03,367.03,734.07,0,0,2025,,,
T3878,2023-13-01,C3577,Coffee Machine,2,433.80,PayPal,Completed,2024/01/01,FALSE,2.00,433.80,433.80,867.60,0,0,2024,,,
T3879,2023-13-01,C4285,Coffee Machine,-8,-112.58,Credit Card,Completed,2024/01/01,TRUE,8.00,112.58,112.58,-900.64,1,-900.64,2024,,,
T3880,13/04/20,C2322,Laptop,500,,PayPal,Completed,2020/04/13,FALSE,500.00,,540.53,270264.17,0,0,2020,,,
T3881,2023-13-01,C4940,Tablet,-7,-861.17,Credit Card,Pending,2024/01/01,TRUE,7.00,861.17,861.17,-6028.17,1,-6028.17,2024,,,
T3882,2021/08/09,C398,Laptop,785,282.44,Credit Card,Pending,2021/08/09,FALSE,785.00,282.44,282.44,221713.03,0,0,2021,,,
T3883,2023-13-01,C3405,Smartphone,873,,Credit Card,Completed,2024/01/01,FALSE,873.00,,513.93,448659.21,0,0,2024,,,
T3884,2023-13-01,C3223,Coffee Machine,6,-556.03,Credit Card,Completed,2024/01/01,FALSE,6.00,556.03,556.03,3336.15,0,0,2024,,,
T3885,27/08/22,C4826,Headphones,-5,,Credit Card,Completed,2022/08/27,TRUE,5.00,,495.77,-2478.86,1,-2478.86,2022,,,
T3886,2023-13-01,C4645,Smartphone,-6,845.59,PayPal,Completed,2024/01/01,TRUE,6.00,845.59,845.59,-5073.54,1,-5073.54,2024,,,
T3887,2025-02-30,C4550,Coffee Machine,551,271.39,Cash,Failed,2025/03/02,FALSE,551.00,271.39,271.39,149534.39,0,0,2025,,,
T3888,2025-02-30,C2571,Tablet,-1,-701.20,Credit Card,Completed,2025/03/02,TRUE,1.00,701.20,701.20,-701.20,1,-701.20,2025,,,
T3889,2020/03/07,C1306,Smartphone,-8,-398.03,PayPal,Pending,2020/03/07,TRUE,8.00,398.03,398.03,-3184.21,1,-3184.21,2020,,,
T3890,2023-13-01,C711,Tablet,655,399.53,PayPal,Pending,2024/01/01,FALSE,655.00,399.53,399.53,261691.36,0,0,2024,,,
T3891,2023-13-01,C696,Tablet,258,,PayPal,Pending,2024/01/01,FALSE,258.00,,506.52,130683.00,0,0,2024,,,
T3892,20/05/21,C2151,Laptop,-2,,Credit Card,Completed,2021/05/20,TRUE,2.00,,540.53,-1081.06,1,-1081.06,2021,,,
T3893,2023-13-01,C1401,Headphones,-9,-569.60,PayPal,Completed,2024/01/01,TRUE,9.00,569.60,569.60,-5126.40,1,-5126.40,2024,,,
T3894,2025-02-30,C471,Coffee Machine,636,,Credit Card,Completed,2025/03/02,FALSE,636.00,,523.61,333015.78,0,0,2025,,,
T3895,2025-02-30,C4601,Headphones,-5,,Credit Card,Pending,2025/03/02,TRUE,5.00,,495.77,-2478.86,1,-2478.86,2025,,,
T3896,2025-02-30,C3781,Coffee Machine,504,,PayPal,Completed,2025/03/02,FALSE,504.00,,523.61,263899.30,0,0,2025,,,
T3897,2025-02-30,C2134,Smartphone,8,,Cash,Pending,2025/03/02,FALSE,8.00,,513.93,4111.42,0,0,2025,,,
T3898,2025-02-30,C1788,Laptop,2,-979.55,Credit Card,Completed,2025/03/02,FALSE,2.00,979.55,979.55,1959.09,0,0,2025,,,
T3899,2023-13-01,C572,Smartphone,9,-789.41,PayPal,Pending,2024/01/01,FALSE,9.00,789.41,789.41,7104.71,0,0,2024,,,
T3900,2025-02-30,C770,Headphones,370,-936.16,Cash,Completed,2025/03/02,FALSE,370.00,936.16,936.16,346380.37,0,0,2025,,,
T3901,14/01/21,C884,Coffee Machine,-8,,PayPal,Completed,2021/01/14,TRUE,8.00,,523.61,-4188.88,1,-4188.88,2021,,,
T3902,2025-02-30,C4425,Laptop,7,144.77,Cash,Pending,2025/03/02,FALSE,7.00,144.77,144.77,1013.39,0,0,2025,,,
T3903,26/07/23,C3527,Tablet,827,-154.54,PayPal,Completed,2023/07/26,FALSE,827.00,154.54,154.54,127804.58,0,0,2023,,,
T3904,2025-02-30,C3996,Headphones,484,-366.71,Credit Card,Failed,2025/03/02,FALSE,484.00,366.71,366.71,177489.70,0,0,2025,,,
T3905,2023-13-01,C4311,Smartphone,5,678.75,Credit Card,Pending,2024/01/01,FALSE,5.00,678.75,678.75,3393.75,0,0,2024,,,
T3906,2023-13-01,C4500,Headphones,1,466.08,PayPal,Completed,2024/01/01,FALSE,1.00,466.08,466.08,466.08,0,0,2024,,,
T3907,2022/08/05,C3627,Headphones,295,-667.30,PayPal,Completed,2022/08/05,FALSE,295.00,667.30,667.30,196852.45,0,0,2022,,,
T3908,2023-13-01,C2154,Tablet,168,,PayPal,Completed,2024/01/01,FALSE,168.00,,506.52,85095.91,0,0,2024,,,
T3909,2023-13-01,C987,Tablet,-5,,Credit Card,Completed,2024/01/01,TRUE,5.00,,506.52,-2532.62,1,-2532.62,2024,,,
T3910,2023-13-01,C1710,Tablet,3,-780.99,PayPal,Completed,2024/01/01,FALSE,3.00,780.99,780.99,2342.98,0,0,2024,,,
T3911,2025-02-30,C4133,Coffee Machine,735,,PayPal,Pending,2025/03/02,FALSE,735.00,,523.61,384853.14,0,0,2025,,,
T3912,2025-02-30,C439,Laptop,-2,,Credit Card,Completed,2025/03/02,TRUE,2.00,,540.53,-1081.06,1,-1081.06,2025,,,
T3913,2023-13-01,C3222,Smartphone,-2,893.57,PayPal,Pending,2024/01/01,TRUE,2.00,893.57,893.57,-1787.13,1,-1787.13,2024,,,
T3914,24/05/20,C3012,Headphones,825,168.60,PayPal,Completed,2020/05/24,FALSE,825.00,168.60,168.60,139098.54,0,0,2020,,,
T3915,2025-02-30,C1561,Laptop,3,707.56,PayPal,Failed,2025/03/02,FALSE,3.00,707.56,707.56,2122.67,0,0,2025,,,
T3916,2025-02-30,C045,Smartphone,553,254.72,PayPal,Completed,2025/03/02,FALSE,553.00,254.72,254.72,140857.87,0,0,2025,,,
T3917,2023-13-01,C4559,Coffee Machine,-2,-280.94,Credit Card,Completed,2024/01/01,TRUE,2.00,280.94,280.94,-561.87,1,-561.87,2024,,,
T3918,2023-13-01,C4037,Coffee Machine,892,,PayPal,Completed,2024/01/01,FALSE,892.00,,523.61,467059.87,0,0,2024,,,
T3919,2022/06/03,C4983,Coffee Machine,-2,888.87,PayPal,Failed,2022/06/03,TRUE,2.00,888.87,888.87,-1777.74,1,-1777.74,2022,,,
T3920,2022/11/01,C1218,Coffee Machine,6,991.28,Credit Card,Pending,2022/11/01,FALSE,6.00,991.28,991.28,5947.68,0,0,2022,,,
T3921,2023-13-01,C356,Coffee Machine,-2,,PayPal,Completed,2024/01/01,TRUE,2.00,,523.61,-1047.22,1,-1047.22,2024,,,
T3922,2025-02-30,C799,Tablet,-8,,Credit Card,Pending,2025/03/02,TRUE,8.00,,506.52,-4052.19,1,-4052.19,2025,,,
T3923,2025-02-30,C2421,Laptop,4,,Credit Card,Completed,2025/03/02,FALSE,4.00,,540.53,2162.11,0,0,2025,,,
T3924,2023-13-01,C4899,Tablet,-8,-802.60,PayPal,Pending,2024/01/01,TRUE,8.00,802.60,802.60,-6420.82,1,-6420.82,2024,,,
T3925,2025-02-30,C3410,Tablet,146,,Credit Card,Failed,2025/03/02,FALSE,146.00,,506.52,73952.39,0,0,2025,,,
T3926,2025-02-30,C2245,Smartphone,6,-298.67,Cash,Failed,2025/03/02,FALSE,6.00,298.67,298.67,1791.99,0,0,2025,,,
T3927,2023-13-01,C1726,Laptop,257,-110.79,PayPal,Pending,2024/01/01,FALSE,257.00,110.79,110.79,28471.83,0,0,2024,,,
T3928,2024/11/08,C1031,Headphones,879,,Cash,Pending,2024/11/08,FALSE,879.00,,495.77,435783.77,0,0,2024,,,
T3929,2023-13-01,C4643,Coffee Machine,245,,PayPal,Failed,2024/01/01,FALSE,245.00,,523.61,128284.38,0,0,2024,,,
T3930,2025-02-30,C3568,Laptop,828,997.09,PayPal,Completed,2025/03/02,FALSE,828.00,997.09,997.09,825588.71,0,0,2025,,,
T3931,2025-02-30,C439,Headphones,-1,,Credit Card,Completed,2025/03/02,TRUE,1.00,,495.77,-495.77,1,-495.77,2025,,,
T3932,2023-13-01,C071,Coffee Machine,-10,,PayPal,Failed,2024/01/01,TRUE,10.00,,523.61,-5236.10,1,-5236.10,2024,,,
T3933,2023-13-01,C3921,Tablet,6,,Cash,Completed,2024/01/01,FALSE,6.00,,506.52,3039.14,0,0,2024,,,
T3934,2023-13-01,C1698,Smartphone,438,416.69,PayPal,Failed,2024/01/01,FALSE,438.00,416.69,416.69,182509.72,0,0,2024,,,
T3935,25/06/20,C3696,Smartphone,107,-489.86,PayPal,Completed,2020/06/25,FALSE,107.00,489.86,489.86,52415.09,0,0,2020,,,
T3936,13/08/20,C750,Tablet,-5,760.21,Credit Card,Completed,2020/08/13,TRUE,5.00,760.21,760.21,-3801.03,1,-3801.03,2020,,,
T3937,14/07/20,C2289,Headphones,785,-842.74,PayPal,Failed,2020/07/14,FALSE,785.00,842.74,842.74,661550.57,0,0,2020,,,
T3938,2023-13-01,C2305,Laptop,9,,PayPal,Completed,2024/01/01,FALSE,9.00,,540.53,4864.76,0,0,2024,,,
T3939,24/09/21,C418,Smartphone,7,,Credit Card,Pending,2021/09/24,FALSE,7.00,,513.93,3597.50,0,0,2021,,,
T3940,2023-13-01,C3734,Coffee Machine,391,,PayPal,Completed,2024/01/01,FALSE,391.00,,523.61,204731.40,0,0,2024,,,
T3941,25/06/22,C2992,Tablet,-9,-160.50,Credit Card,Completed,2022/06/25,TRUE,9.00,160.50,160.50,-1444.50,1,-1444.50,2022,,,
T3942,2025-02-30,C2057,Laptop,10,,Credit Card,Completed,2025/03/02,FALSE,10.00,,540.53,5405.28,0,0,2025,,,
T3943,26/06/24,C141,Smartphone,421,577.80,Cash,Completed,2024/06/26,FALSE,421.00,577.80,577.80,243253.27,0,0,2024,,,
T3944,2021/05/06,C363,Tablet,2,,PayPal,Failed,2021/05/06,FALSE,2.00,,506.52,1013.05,0,0,2021,,,
T3945,13/10/23,C2361,Tablet,-5,959.57,Cash,Pending,2023/10/13,TRUE,5.00,959.57,959.57,-4797.84,1,-4797.84,2023,,,
T3946,2025-02-30,C499,Smartphone,203,,Credit Card,Failed,2025/03/02,FALSE,203.00,,513.93,104327.40,0,0,2025,,,
T3947,2020/07/10,C2542,Laptop,8,,PayPal,Completed,2020/07/10,FALSE,8.00,,540.53,4324.23,0,0,2020,,,
